"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","HighTime1_First.Click","HighTime1_Last.Click","HighTime1_Page.Submit","HighTime1_Click.Count","HighQ1","HighTime2_First.Click","HighTime2_Last.Click","HighTime2_Page.Submit","HighTime2_Click.Count","HighQ2","HighTime3_First.Click","HighTime3_Last.Click","HighTime3_Page.Submit","HighTime3_Click.Count","HighQ3","LowTime1_First.Click","LowTime1_Last.Click","LowTime1_Page.Submit","LowTime1_Click.Count","LowQ1","LowTime2_First.Click","LowTime2_Last.Click","LowTime2_Page.Submit","LowTime2_Click.Count","LowQ2","LowTime3_First.Click","LowTime3_Last.Click","LowTime3_Page.Submit","LowTime3_Click.Count","LowQ3","Q40_First.Click","Q40_Last.Click","Q40_Page.Submit","Q40_Click.Count","AttitudeQ5_1","Q41_First.Click","Q41_Last.Click","Q41_Page.Submit","Q41_Click.Count","AttitudeQ6_1","AttitudeTime1_First.Click","AttitudeTime1_Last.Click","AttitudeTime1_Page.Submit","AttitudeTime1_Click.Count","AttitudeQ1_1","AttitudeTime2_First.Click","AttitudeTime2_Last.Click","AttitudeTime2_Page.Submit","AttitudeTime2_Click.Count","AttitudeQ2_1","AttitudeTime3_First.Click","AttitudeTime3_Last.Click","AttitudeTime3_Page.Submit","AttitudeTime3_Click.Count","AttitudeQ3_1","AttitudeTime4_First.Click","AttitudeTime4_Last.Click","AttitudeTime4_Page.Submit","AttitudeTime4_Click.Count","AttitudeQ4_1","AttitudeTime7_First.Click","AttitudeTime7_Last.Click","AttitudeTime7_Page.Submit","AttitudeTime7_Click.Count","AttitudeQ7_1","Age","PoliticalView_1","Gender","Race","Race_7_TEXT","Education","Thanks","ID","rtime","high"
"325","5/17/2021 19:28","5/17/2021 19:32",0,100,230,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.936,7.936,26.872,1,4,7.24,7.24,8.827,1,4,7.784,7.784,8.456,1,5,28.641,28.641,29.666,1,0.51,9.797,9.797,10.672,1,5.07,10.998,10.998,11.762,1,9.13,9.103,9.103,9.976,1,9.08,11.658,13.17,13.94,2,10,9.647,9.647,10.642,1,10,12.758,12.758,13.753,1,7.01,"1979",6.01,1,"4",NA,6,NA,8495,14.4566,FALSE
"326","5/17/2021 19:30","5/17/2021 19:32",0,100,115,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.002,6.002,6.936,1,4,5.725,6.483,7.11,2,5,7.351,7.351,8.242,1,3,8.089,8.089,9.185,1,6.06,4.445,4.445,5.445,1,8.14,6.294,6.294,7.569,1,5.97,5.577,5.577,6.68,1,7.93,8.857,8.857,9.847,1,10,6.2,6.2,7.197,1,8.79,5.169,5.169,6.122,1,10,"1978",1.58,1,"6",NA,6,NA,7733,7.4333,FALSE
"327","5/17/2021 19:30","5/17/2021 19:32",0,100,117,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.573,1.573,5.9,1,5,1.4,1.4,2.294,1,5,1.292,1.292,1.986,1,5,4.937,4.937,5.704,1,7.8,4.296,4.296,5.093,1,8.89,2.53,3.059,3.656,2,10,4.839,5.764,6.352,2,6.44,6.377,6.377,6.993,1,8.97,8.162,8.162,9.155,1,5.23,4.367,4.471,5.473,2,6.3,"1986",5.28,1,"1",NA,3,NA,8651,5.2606,FALSE
"328","5/17/2021 19:30","5/17/2021 19:32",0,100,123,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",8.916,10.988,12.628,2,3,6.294,6.294,7.629,1,3,4.556,4.556,5.907,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.449,6.449,7.728,1,5.44,5.599,5.599,6.686,1,5.94,5.189,5.189,7.57,1,6.11,4.172,4.172,5.46,1,6.06,12.567,12.567,13.925,1,9.58,7.899,7.899,9.369,1,1.99,7.123,7.123,8.226,1,7.07,"1983",3.94,2,"1",NA,2,NA,7234,8.5128,TRUE
"329","5/17/2021 19:27","5/17/2021 19:32",0,100,297,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.456,7.456,10.584,1,5,5.491,5.491,9.474,1,4,5.384,8.323,13.342,2,3,8.727,8.727,12.902,1,3.99,8.661,8.661,10.022,1,8.46,5.099,5.099,7.86,1,9.2,7.108,7.108,10.189,1,9.14,17.942,17.942,18.868,1,10,9.588,12.627,15.802,3,2.55,9.345,9.345,13.45,1,8.79,"1979",6.37,2,"1",NA,5,NA,6398,12.2493,FALSE
"330","5/17/2021 19:25","5/17/2021 19:32",0,100,436,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",28.002,28.002,42.344,1,4,13.715,13.715,25.608,1,3,14.037,14.037,31.61,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.149,25.149,43.193,1,5.52,16.301,16.301,32.322,1,5.03,10.532,10.532,23.687,1,7.07,10.72,10.72,23.635,1,9.83,15.071,15.071,28.306,1,10,11.794,11.794,24.662,1,8.62,16.937,16.937,27.108,1,8.11,"1980",2,2,"1",NA,5,NA,7950,30.2475,TRUE
"331","5/17/2021 19:31","5/17/2021 19:32",0,100,80,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",4.218,6.573,7.543,2,2,3.101,3.101,4.572,1,2,2.838,2.838,3.605,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.242,3.242,3.846,1,6.37,3.604,4.397,5.168,2,7,2.437,2.437,3.185,1,6.92,2.374,2.374,3.11,1,5.72,3.673,3.673,4.462,1,10,5.39,5.39,6.531,1,3.48,4.105,4.105,4.912,1,8.06,"1972",1.39,1,"1",NA,2,NA,2150,4.6934,TRUE
"332","5/17/2021 19:28","5/17/2021 19:32",0,100,292,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.257,37.145,47.511,2,5,10.93,10.93,11.91,1,2,15.488,15.488,16.188,1,2,7.426,7.426,8.157,1,6.11,9.068,9.068,9.859,1,3.68,7.186,9.082,9.826,2,2.48,11.057,14.582,15.164,2,7.82,56.068,56.397,57.255,2,9.49,10.837,10.837,11.656,1,2.61,22.561,38.969,39.637,2,6.24,"1995",7.65,1,"6",NA,3,NA,9449,22.7163,FALSE
"333","5/17/2021 19:22","5/17/2021 19:32",0,100,617,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.654,5.654,6.741,1,4,5.2,5.2,6.152,1,4,4.258,4.258,5.592,1,3,4.433,7.898,9.119,2,6.04,4.973,4.973,5.968,1,6.45,3.736,3.736,5.092,1,5.1,3.615,3.615,4.723,1,8.14,5.413,5.413,6.148,1,10,3.897,5.056,6.164,2,10,7.044,7.044,7.702,1,10,"1969",3.51,1,"1",NA,4,NA,5027,6.3401,FALSE
"334","5/17/2021 19:15","5/17/2021 19:32",0,100,1058,1,"5/17/2021 19:32",NA,NA,NA,NA,"anonymous","EN",15.365,15.365,17.343,1,3,6.764,6.764,8.071,1,4,14.801,14.801,18.399,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.951,29.585,30.766,9,8.52,7.406,7.406,8.542,1,3.04,8.349,8.349,9.636,1,6.35,7.476,7.476,8.404,1,8.76,11.118,11.118,12.577,1,10,9.237,9.237,11.739,1,1.03,7.515,7.515,8.791,1,2.01,"1992",7.54,1,"6",NA,6,NA,3911,13.4268,TRUE
"335","5/17/2021 19:31","5/17/2021 19:33",0,100,107,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.284,6.284,8.827,1,5,8.116,8.116,9.074,1,4,4.846,6.758,7.405,2,4,10.758,10.758,11.573,1,5,6.755,6.755,7.777,1,7.01,5.681,7.184,8.223,2,6.85,3.092,3.092,3.802,1,5.44,7.369,7.369,8.182,1,6.61,4.915,6.613,7.544,2,1.73,6.747,6.747,7.512,1,10,"1995",1.87,3,"1,4",NA,5,NA,3820,7.9919,FALSE
"336","5/17/2021 19:30","5/17/2021 19:33",0,100,146,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.437,8.437,11.167,1,3,4.38,4.38,5.491,1,3,5.272,5.272,6.369,1,2,6.672,6.672,7.753,1,5.89,4.583,4.583,6.055,1,5.89,4.291,4.291,5.25,1,8.59,3.616,4.901,6.025,2,7.89,5.368,5.368,6.78,1,10,15.123,18.149,20.062,2,8.03,6.1,6.1,7.359,1,10,"1954",2.13,2,"1",NA,2,NA,9949,8.2311,FALSE
"338","5/17/2021 19:31","5/17/2021 19:33",0,100,107,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",9.599,9.599,14.951,1,2,2.923,4.043,4.459,2,3,3.245,3.245,4.628,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,5.8,7.187,1,0,3.719,4.972,5.373,2,0,2.774,2.774,3.714,1,0,3.279,3.279,4.211,1,0,6.564,10.942,11.46,3,10,4.334,4.334,5.512,1,0,12.123,12.123,12.933,1,7.55,"1991",5,1,"1",NA,2,NA,8107,7.4428,TRUE
"339","5/17/2021 19:31","5/17/2021 19:33",0,100,88,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",1.793,4.585,6.381,2,4,1.692,1.692,3.42,1,4,1.269,1.269,2.362,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.708,1.708,2.868,1,10,0.971,2.23,3.092,3,9.94,1.147,1.147,1.941,1,9.03,1.29,1.29,2.145,1,9.07,3.301,3.301,4.618,1,9.23,1.553,1.553,2.346,1,9.92,1.221,2.44,2.925,3,9.04,"1993",9.89,1,"4",NA,6,NA,1583,3.2098,TRUE
"340","5/17/2021 19:31","5/17/2021 19:33",0,100,134,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",9.176,10.204,10.99,2,5,18.057,18.057,18.797,1,4,11.179,11.179,12.216,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.245,35.245,36.212,1,7.82,1.872,1.872,3.003,1,8.35,1.625,1.625,2.356,1,7.41,1.501,1.501,2.389,1,7.62,1.574,1.574,2.266,1,7.85,1.422,1.422,2.325,1,8,2.262,2.262,3.178,1,8.39,"1989",2.11,2,"1",NA,6,NA,1377,9.3732,TRUE
"341","5/17/2021 19:29","5/17/2021 19:33",0,100,226,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71,14.242,15.449,2,4,4.137,4.137,5.346,1,5,6.63,9.324,10.429,2,3,8.077,12.058,13.688,2,6.01,43.852,43.852,44.676,1,7,4.805,4.805,6.476,1,7,8.606,8.606,9.618,1,8,4.746,4.746,5.415,1,10,6.054,6.054,6.964,1,7,4.564,4.564,5.375,1,10,"1991",1,2,"1",NA,3,NA,2960,12.3436,FALSE
"342","5/17/2021 19:31","5/17/2021 19:33",0,100,151,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26,6.26,6.852,1,4,3.92,3.92,4.455,1,4,2.292,2.292,2.749,1,5,4.694,4.694,5.601,1,5.1,4.645,4.645,5.341,1,2.96,19.945,19.945,20.63,1,7.34,6.895,6.895,7.549,1,9,5.387,5.387,5.7,1,9.72,6.298,6.298,7.167,1,2.72,10.207,10.207,11.081,1,5.1,"1984",4.82,2,"1",NA,3,NA,5600,7.7125,FALSE
"343","5/17/2021 19:32","5/17/2021 19:33",0,100,90,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",8.706,8.706,10.442,1,2,3.12,3.12,4.384,1,4,3.684,3.684,4.871,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.639,7.378,8.084,2,5.1,3.138,3.138,4.415,1,7.14,2.587,2.587,3.613,1,9.3,1.637,1.637,3.53,1,9.37,5.834,5.834,6.915,1,9.97,1.458,4.881,6.598,3,9.93,2.442,2.442,3.551,1,9.92,"1993",2,2,"4",NA,5,NA,6153,5.6403,TRUE
"344","5/17/2021 19:29","5/17/2021 19:33",0,100,262,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.486,35.486,40.259,1,5,11.832,11.832,13.089,1,3,16.008,16.008,16.965,1,2,24.518,24.518,26.593,1,5.11,5.982,5.982,8.191,1,5.13,7.403,7.403,9.08,1,5.1,8.399,8.399,9.519,1,7.07,12.841,35.373,37.209,2,7.24,8.656,8.656,9.534,1,3.85,9.512,9.512,10.231,1,8.13,"1992",6.07,1,"2,6",NA,5,NA,2601,18.067,FALSE
"345","5/17/2021 19:31","5/17/2021 19:33",0,100,112,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",5.087,8.055,9.376,2,2,5.724,5.724,6.884,1,3,3.238,7.271,9.537,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.112,6.112,7.598,1,7.61,2.355,2.355,3.264,1,10,2.673,2.673,3.528,1,10,2.094,2.882,3.404,2,9.92,2.1,3.476,4.397,2,9.9,2.006,4.106,5.069,3,6.83,3.565,3.565,4.654,1,8.92,"1976",0.1,3,"1",NA,2,NA,5663,5.7711,TRUE
"346","5/17/2021 19:31","5/17/2021 19:33",0,100,133,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.659,10.659,11.55,1,5,9.241,9.241,10.471,1,4,8.021,8.021,9.102,1,3,11.383,11.383,12.6,1,6.9,6.409,9.056,10.005,2,9.14,3.178,3.178,4.032,1,7.72,2.063,2.063,3.058,1,9.37,7.79,7.79,8.693,1,10,4.975,4.975,6.089,1,5.65,6.342,6.342,6.985,1,8.11,"1967",0,2,"1,2",NA,4,NA,9217,8.2585,FALSE
"347","5/17/2021 19:31","5/17/2021 19:33",0,100,142,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.746,18.746,19.95,1,4,10.07,10.07,11.254,1,4,15.603,15.603,16.984,1,1,3.969,3.969,6.096,1,0,3.525,3.525,5.038,1,0,4.202,4.202,5.487,1,0,2.991,2.991,4.171,1,0,6.757,6.757,8.017,1,10,2.478,5.804,7.109,2,0.01,4.378,4.378,5.541,1,4.9,"1956",5.1,2,"1",NA,2,NA,2159,8.9647,FALSE
"348","5/17/2021 19:32","5/17/2021 19:33",0,100,75,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",5.197,5.197,7.82,1,4,4.087,4.755,5.67,2,3,3.187,3.187,3.989,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.577,8.214,9.112,3,5.45,2.534,2.534,3.22,1,10,1.722,1.722,2.511,1,10,2.757,2.757,3.336,1,10,5.95,5.95,6.621,1,10,2.332,3.592,4.308,2,8.18,4.682,4.682,5.46,1,9.87,"1991",0,1,"1",NA,5,NA,2854,5.2047,TRUE
"349","5/17/2021 19:26","5/17/2021 19:33",0,100,450,1,"5/17/2021 19:33",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.227,67.227,68.097,1,5,51.071,51.071,52.447,1,4,39.968,39.968,40.885,1,3,11.955,27.443,28.903,2,7.01,104.837,104.837,105.736,1,6,5.323,5.323,6.206,1,7.52,5.006,5.006,6.257,1,8.65,10.388,10.388,11.223,1,7.01,10.803,10.803,12.086,1,4.99,13.117,13.117,13.971,1,7.13,"1981",7,2,"2",NA,3,NA,2628,34.5811,FALSE
"350","5/17/2021 19:27","5/17/2021 19:34",0,100,385,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",5.22,5.22,6.082,1,2,2.405,2.405,4.474,1,3,4.59,4.59,6.032,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.649,4.649,5.266,1,8.01,3.42,3.42,4.532,1,1.06,6.963,6.963,7.856,1,0.18,286.881,286.881,287.733,1,0,4.104,4.104,4.735,1,10,1.862,3.604,4.503,2,5.04,0.972,4.903,5.495,2,7.34,"1976",10,2,"1",NA,5,NA,8690,33.6708,TRUE
"351","5/17/2021 19:24","5/17/2021 19:34",0,100,548,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.948,18.948,19.864,1,5,16.956,16.956,18.254,1,2,11.813,11.813,12.617,1,5,9.725,45.531,46.675,4,10,5.777,18.686,19.544,4,9.08,6.271,48.861,49.788,5,3.1,7.739,7.739,8.639,1,2.48,13.133,13.133,14.029,1,10,14.756,14.756,15.84,1,8.04,11.54,11.54,12.546,1,9.21,"1996",2.06,2,"6",NA,6,NA,9594,21.7796,FALSE
"352","5/17/2021 19:20","5/17/2021 19:34",0,100,800,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",1.221,1.221,2.987,1,4,2.815,2.815,3.669,1,4,0.666,0.666,1.432,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.309,1.309,2.838,1,6.8,1.076,1.456,2.412,2,7.35,8.872,9.199,10.54,2,6.82,2.547,3.253,4.136,3,8.48,7.901,7.901,8.873,1,6.69,13.196,13.196,14.04,1,8.34,0.681,1.272,1.645,2,6.45,"1990",7.63,2,"4",NA,5,NA,8121,5.2572,TRUE
"353","5/17/2021 19:30","5/17/2021 19:34",0,100,245,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",13.093,13.093,13.987,1,5,7.175,7.175,9.248,1,3,7.909,7.909,9.732,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.017,17.309,18.264,2,9.07,5.819,8.673,9.899,3,10,10.746,10.746,11.593,1,10,5.983,5.983,7.399,1,10,20.4,20.4,21.567,1,10,18.829,21.379,22.965,3,9.86,18.166,18.166,19.042,1,8.94,"1979",0.01,2,"4",NA,5,NA,1930,14.3696,TRUE
"354","5/17/2021 19:17","5/17/2021 19:34",0,100,1041,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",138.724,143.055,145.219,3,5,105.246,109.194,110.674,3,3,3.536,5.683,8.361,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.487,289.487,290.994,1,7.63,13.15,13.15,14.248,1,8.79,168.834,168.834,171.184,1,7.46,23.987,23.987,25.643,1,7.83,160.714,165.551,167.113,4,6.99,2.651,3.301,4.87,2,3.59,9.586,10.992,12.403,2,8.87,"1986",7.51,1,"4",NA,5,NA,3385,95.0709,TRUE
"355","5/17/2021 19:28","5/17/2021 19:34",0,100,374,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.248,9.022,10.698,2,3,4.308,4.308,5.435,1,3,5.738,5.738,6.87,1,2,15.07,15.07,15.89,1,5.63,8.203,8.203,8.956,1,3.51,4.021,4.021,4.778,1,2.97,13.593,13.593,14.467,1,5.69,6.442,6.442,7.194,1,4.15,6.93,6.93,7.641,1,3.46,2.504,3.174,3.401,2,7.9,"1987",4.35,1,"1",NA,4,NA,1644,8.533,FALSE
"356","5/17/2021 19:31","5/17/2021 19:34",0,100,188,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",6.498,6.498,8.119,1,3,4.315,4.858,8.463,2,3,3.039,3.039,4.113,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.971,7.971,9.126,1,6.01,3.86,3.86,4.549,1,8.55,4.473,4.473,5.209,1,7.55,3.681,3.681,4.277,1,9.06,5.932,13.215,13.933,3,9.77,32.304,33.029,34.1,2,7.49,7.24,7.24,7.897,1,9.61,"1991",2.2,1,"1",NA,3,NA,3333,9.9786,TRUE
"357","5/17/2021 19:30","5/17/2021 19:34",0,100,250,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",20.574,20.574,21.374,1,3,11.558,11.558,12.377,1,3,7.506,7.506,9.368,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.148,11.148,12.452,1,3,5.94,5.94,9.014,1,10,5.183,5.183,6.578,1,10,5.755,5.755,6.859,1,10,23.637,23.637,33.974,1,10,25.455,29.445,32.292,2,8.35,9.191,9.191,11.476,1,9.9,"1985",0,1,"4",NA,5,NA,9734,15.5764,TRUE
"358","5/17/2021 19:31","5/17/2021 19:34",0,100,176,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.609,6.795,7.143,2,4,1.45,1.45,2.265,1,5,3.587,4.255,4.673,2,2,0.991,98.395,98.914,3,5,2.853,4.674,5.17,4,10,2.807,3.402,3.968,2,10,0.8,0.8,1.501,1,10,9.022,9.022,9.69,1,10,3.074,4.831,6.437,2,8.08,2.456,2.456,3.545,1,9.15,"1991",2,1,"1",NA,3,NA,8193,14.3306,FALSE
"359","5/17/2021 19:32","5/17/2021 19:34",0,100,121,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",11.339,11.339,12.24,1,2,10.27,10.27,11.32,1,3,5.873,5.873,6.909,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.234,5.543,7.01,2,0.54,3.484,3.484,4.584,1,3.03,4.135,4.135,5.532,1,0.76,2.94,2.94,4.043,1,2.04,6.274,6.274,6.968,1,7.28,3.238,3.238,4.044,1,2.8,3.434,3.434,4.664,1,4.9,"1948",9.21,2,"1",NA,5,NA,2693,6.7314,TRUE
"360","5/17/2021 19:32","5/17/2021 19:34",0,100,128,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",15.561,15.561,16.359,1,5,2.322,3.634,4.702,3,3,5.759,5.759,6.734,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.724,15.613,16.663,11,8.34,1.492,1.492,2.492,1,9.07,0.803,0.803,1.733,1,8.1,0.971,0.971,2.197,1,8.39,1.019,3.779,5.492,2,8.37,1.411,1.411,2.977,1,9.04,0.961,4.319,4.979,2,7.27,"1989",10,2,"1",NA,6,NA,7045,6.4328,TRUE
"361","5/17/2021 19:27","5/17/2021 19:34",0,100,464,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14,9.14,18.644,1,5,12.014,12.014,13.434,1,3,4.875,18.582,22.336,2,3,8.828,8.828,12.199,1,10,4.854,4.854,5.731,1,10,22.587,22.587,23.792,1,10,3.133,3.133,4.035,1,10,8.001,8.001,9.11,1,10,11.489,14.437,15.378,3,5.08,15.435,20.485,21.339,2,8.51,"1985",4,2,"2",NA,5,NA,9589,14.5998,FALSE
"362","5/17/2021 19:33","5/17/2021 19:34",0,100,111,1,"5/17/2021 19:34",NA,NA,NA,NA,"anonymous","EN",7.621,7.621,8.338,1,2,8.69,8.69,9.44,1,3,5.298,5.298,5.831,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.471,9.471,10.072,1,4.74,4.681,4.681,5.377,1,6.98,4.549,4.549,5.001,1,10,2.714,2.714,3.298,1,10,5.393,5.393,6.159,1,10,4.195,4.195,5.197,1,10,3.294,4.399,4.87,2,9.55,"1978",7.03,2,"1",NA,5,NA,7260,6.3583,TRUE
"363","5/17/2021 19:32","5/17/2021 19:35",0,100,142,1,"5/17/2021 19:35",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06,9.06,12.378,1,3,5.678,5.678,6.626,1,5,4.001,7.089,7.954,4,2,3.646,7.276,7.728,5,0,3.208,3.208,4.764,1,10,3.792,5.931,6.364,3,10,3.36,3.36,4.732,1,10,1.489,4.799,5.823,2,10,4.701,8.74,9.281,4,0.79,0.814,6.019,6.775,4,9.72,"1993",0,1,"1",NA,2,NA,1551,7.2425,FALSE
"364","5/17/2021 19:31","5/17/2021 19:35",0,100,189,1,"5/17/2021 19:35",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.022,11.022,13.84,1,3,7.117,7.117,8.957,1,3,7.899,7.899,9.189,1,1,11.852,14.676,15.222,3,5,5.777,7.344,8.561,2,6.66,5.212,7.235,8.221,2,5,4.789,18.576,19.578,10,8.55,41.436,41.436,43.022,1,10,5.703,5.703,6.912,1,0,7.253,15.084,16.31,3,8.99,"1988",1.25,1,"1",NA,4,NA,2599,14.9812,FALSE
"365","5/17/2021 19:31","5/17/2021 19:35",0,100,220,1,"5/17/2021 19:35",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.908,13.904,17.32,2,5,8.699,8.699,12.73,1,4,10.601,10.601,12.344,1,3,15.04,20.147,21.553,2,4.56,6.683,11.955,13.228,2,5.63,7.163,7.163,8.685,1,1.75,5.127,13.691,14.84,2,7.25,22.602,22.602,24.556,1,9.1,16.579,16.579,18.141,1,0.49,13.462,13.462,15.914,1,6.8,"1966",1.39,1,"1",NA,8,NA,4926,15.9311,FALSE
"366","5/17/2021 19:32","5/17/2021 19:35",0,100,184,1,"5/17/2021 19:35",NA,NA,NA,NA,"anonymous","EN",5.719,5.719,6.685,1,4,2.354,2.354,3.388,1,3,1.994,1.994,3.287,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.827,4.827,5.871,1,6.83,2.993,10.221,11.303,3,7.04,2.65,2.65,5.928,1,3.73,17.626,17.626,18.695,1,8.25,39.031,40.194,41.347,2,7.27,50.532,51.708,52.989,2,1.04,2.723,2.723,3.65,1,6.48,"1990",6.23,2,"1",NA,5,NA,7229,15.3143,TRUE
